강원도,원주시,삼봉쉼터,강원도 원주시 지정면 판대리 191-3,37.3709176,127.7994082,2022-07-22
강원도,원주시,판대교 상,강원도 원주시 지정면 판대리 산 89-3,37.3788724,127.7935864,2022-07-22
강원도,원주시,판대교 하,강원도 원주시 지정면 판대리 271-10,37.3777082,127.7936122,2022-07-22
강원도,원주시,되냉기들 상,강원도 원주시 지정면 판대리 산112-3,37.3647043,127.8119132,2022-07-22
강원도,원주시,되냉기들 하,강원도 원주시 지정면 판대리 산109-5,37.3658431,127.8181322,2022-07-22
강원도,원주시,할머니농박,강원도 원주시 지정면 간현리 산 9-3,37.3781644,127.8377069,2022-07-22
강원도,원주시,섬강교,강원도 원주시 부론면 흥호리 650-5,37.2422304,127.7486739,2022-07-22
강원도,원주시,법천소공원,강원도 원주시 부론면 법천리 1592,37.2051148,127.7469258,2022-07-22
강원도,원주시,섬안이유원지 A,강원도 원주시 신림면 송계리 316,37.2894429,128.2027631,2022-07-22
강원도,원주시,섬안이유원지 B,강원도 원주시 신림면 송계리 335-2,37.2941502,128.1991224,2022-07-22
강원도,원주시,섬안이유원지 C,강원도 원주시 신림면 송계리 339-9,37.2962271,128.1971044,2022-07-22
강원도,원주시,당숲 유원지,강원도 원주시 신림면 성남리 216-4,37.2525899,128.0768222,2022-07-22
강원도,원주시,간현관광지 A,강원도 원주시 지정면 간현리 산 120,37.3656552,127.8255545,2022-07-22
강원도,원주시,간현관광지 B,강원도 원주시 지정면 간현리 산 120,37.3656552,127.8255545,2022-07-22
강원도,원주시,간현관광지 C,강원도 원주시 지정면 간현리 산 120,37.3656552,127.8255545,2022-07-22
강원도,원주시,간현관광지 D,강원도 원주시 지정면 간현리 산 120,37.3656552,127.8255545,2022-07-22
강원도,원주시,간현관광지 E,강원도 원주시 지정면 간현리 산116-1,37.3671294,127.8189826,2022-07-22
강원도,동해시,전천자전거1길 도로상,강원도 동해시 전천자전거1길,37.5672553,129.1173592,2022-07-21
강원도,동해시,전천자전거1길 도로상,강원도 동해시 전천자전거1길,37.5672553,129.1173592,2022-07-21
강원도,동해시,전천자전거1길 도로상,강원도 동해시 전천자전거1길,37.5672553,129.1173592,2022-07-21
